fighter_url,name,height_in,reach_in,weight_lbs,stance,dob,slpm,str_acc,sapm,str_def,td_avg,td_acc,td_def,sub_avg
http://ufcstats.com/fighter-details/9a97acbfd5a08bfa,David Martinez,65.0,67.0,135.0,Orthodox,1998-08-03,4.85,0.47,2.95,0.68,0.0,0.0,1.0,0.0
http://ufcstats.com/fighter-details/9aa56f004b2bca07,Donavon Frelow,67.0,,135.0,Orthodox,1985-01-20,2.4,0.27,3.2,0.52,1.0,1.0,0.26,0.0
http://ufcstats.com/fighter-details/9ab9912e0f8fa6d6,Cory Hendricks,75.0,,205.0,Switch,1988-05-10,3.13,0.39,4.07,0.42,0.0,0.0,1.0,0.0
http://ufcstats.com/fighter-details/9abc648e76c4493a,Bill Algeo,72.0,73.0,145.0,Switch,1989-06-09,5.88,0.51,4.38,0.47,1.03,0.5,0.55,0.1
http://ufcstats.com/fighter-details/9ac4e43ed56429ed,Levi Rodrigues,,,205.0,,1996-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/9acf42aebe9bb895,Michal Martinek,74.0,,230.0,Southpaw,1990-04-19,2.45,0.53,4.29,0.51,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/9ada30894bf04e19,David Dvorak,65.0,68.0,125.0,Orthodox,1992-06-05,3.48,0.43,3.29,0.59,0.58,0.3,0.7,0.2
http://ufcstats.com/fighter-details/9b198c73e3d0d289,Justin Salas,68.0,70.0,155.0,Southpaw,1982-03-13,3.42,0.43,2.96,0.68,2.43,0.2,0.0,0.0
http://ufcstats.com/fighter-details/9b1e3fb4f8cbd5b7,Ricky Rainey,73.0,77.0,170.0,Switch,1983-06-29,2.55,0.48,2.62,0.46,0.95,0.18,0.55,0.0
http://ufcstats.com/fighter-details/9b28292abe3166d5,Brett Albee,,,225.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/9b5b5a75523728f3,Kazushi Sakuraba,72.0,,185.0,Southpaw,1969-07-14,1.26,0.41,2.03,0.51,1.26,0.31,0.48,1.7
http://ufcstats.com/fighter-details/9b68bf67c5695185,Todd Brown,71.0,,205.0,Orthodox,1976-12-13,2.15,0.45,3.85,0.48,0.0,0.0,0.5,0.0
http://ufcstats.com/fighter-details/9b6dcc335ad03696,Ailiya Muratbek,,,155.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/9b74de674c355425,Paul Taylor,72.0,72.0,155.0,Orthodox,1979-12-15,4.44,0.47,4.47,0.55,0.27,0.25,0.56,0.5
http://ufcstats.com/fighter-details/9b75954db8db2a08,Justin Jones,71.0,,185.0,Orthodox,1987-09-06,1.7,0.36,3.17,0.45,1.0,0.15,0.46,0.5
http://ufcstats.com/fighter-details/9b7694d064a8a0ad,Rustam Khabilov,68.0,73.0,155.0,Orthodox,1986-11-04,1.98,0.34,2.16,0.65,3.95,0.41,0.61,0.1
http://ufcstats.com/fighter-details/9b7dfb3b7d99926a,Vanessa Melo,65.0,65.0,135.0,Orthodox,1988-03-27,3.48,0.3,6.13,0.59,0.0,0.0,0.71,0.0
http://ufcstats.com/fighter-details/9b8a73b59be8d786,Waylon Kennell,72.0,,185.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/9ba2226646046b63,Frankie Saenz,66.0,66.0,135.0,Orthodox,1980-08-12,3.94,0.47,3.5,0.52,1.74,0.31,0.61,0.1
http://ufcstats.com/fighter-details/9bad58fa651d6196,Jermaine Andre,67.0,,200.0,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/9bcf8603ceb25680,Dong Hyun Kim,74.0,76.0,170.0,Southpaw,1981-11-17,2.12,0.49,1.89,0.58,2.93,0.43,0.71,0.6
http://ufcstats.com/fighter-details/9bcfb40dbcd50568,Luciano Azevedo,75.0,,161.0,Orthodox,1981-06-25,0.76,0.45,1.97,0.27,2.28,0.11,0.0,0.0
http://ufcstats.com/fighter-details/9bdebbf2735d14c2,Cleber Luciano,66.0,,155.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/9be3728f3f7badb2,Moise Rimbon,70.0,,205.0,Orthodox,1977-04-20,0.8,0.34,1.0,0.71,1.0,0.5,0.37,0.0
http://ufcstats.com/fighter-details/9be6020024133293,Cyril Asker,72.0,74.0,247.0,Orthodox,1985-12-24,3.35,0.39,5.82,0.35,4.41,0.62,1.0,0.9
http://ufcstats.com/fighter-details/9bf126927843e184,Joe Taimanglo,64.0,,135.0,,1984-06-27,4.18,0.42,4.55,0.59,5.45,0.4,1.0,1.4
http://ufcstats.com/fighter-details/9bff1b4c37ebbede,Jacob Noe,,,205.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/9c27f3217891f3f0,Kris Moutinho,67.0,68.0,135.0,Southpaw,1992-08-09,4.51,0.31,14.68,0.29,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/9c37681096c6f3a9,Akira Kikuchi,68.0,,155.0,Orthodox,1978-07-23,3.67,0.56,0.4,0.14,2.0,0.4,1.0,0.0
http://ufcstats.com/fighter-details/9c393e836a852f30,Mauricio Ruffy,71.0,75.0,155.0,Orthodox,1996-06-17,3.84,0.57,4.16,0.6,0.0,0.0,0.84,0.0
http://ufcstats.com/fighter-details/9c3de7f8966326de,Igor Cavalcanti,71.0,79.0,170.0,Orthodox,1997-10-10,3.33,0.42,3.6,0.48,1.0,0.5,0.66,0.0
http://ufcstats.com/fighter-details/9c42a0de8e012870,Kelly Faszholz,68.0,,135.0,Orthodox,1985-04-09,4.01,0.48,3.61,0.52,0.0,0.0,0.44,0.0
http://ufcstats.com/fighter-details/9c442aaf149ea982,Shauna Bannon,65.0,65.0,115.0,Switch,1993-10-23,4.32,0.43,3.75,0.45,0.0,0.0,0.4,0.7
http://ufcstats.com/fighter-details/9c44f290f5726d95,Martin Bravo,68.0,71.0,145.0,Southpaw,1993-09-21,7.66,0.39,5.72,0.51,2.6,0.35,0.85,0.0
http://ufcstats.com/fighter-details/9c5828c6fd9dc948,Jorge Ortiz,72.0,,185.0,Orthodox,--,3.53,0.58,2.8,0.73,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/9c5f7d5c6d084b35,Gabriel Checco,73.0,,185.0,Switch,1986-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/9c65736747ca92ec,Leonardo Santos,72.0,75.0,155.0,Orthodox,1980-02-05,2.82,0.46,3.4,0.54,0.88,0.25,0.86,0.2
http://ufcstats.com/fighter-details/9c669abd35b2522f,Greg Soto,71.0,73.0,170.0,Orthodox,1986-06-03,3.21,0.63,2.61,0.52,1.49,0.27,0.44,1.0
http://ufcstats.com/fighter-details/9c907996820d2d69,Jimmie Rivera,64.0,68.0,135.0,Orthodox,1989-06-29,4.03,0.4,3.9,0.6,0.88,0.27,0.92,0.1
http://ufcstats.com/fighter-details/9c9455912d917e4e,Tristan Arenal,,,155.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/9ca265dfe8323db3,Tim McKenzie,72.0,74.0,185.0,Orthodox,1982-07-21,1.37,0.54,2.96,0.44,0.0,0.0,0.28,2.1
http://ufcstats.com/fighter-details/9caa254991a5a698,Dylan Lockard,69.0,72.0,145.0,Orthodox,1992-05-19,1.31,0.53,3.31,0.52,2.31,0.4,0.28,1.2
http://ufcstats.com/fighter-details/9cc84087ee768342,Greg Wilson,,,155.0,,1988-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/9ccdd2ce45903f34,Mark Weir,74.0,,185.0,Southpaw,1967-09-19,1.54,0.56,2.5,0.38,0.8,0.5,0.25,2.4
http://ufcstats.com/fighter-details/9ccf8371fd80d45d,Luan Chagas,72.0,75.0,170.0,Orthodox,1993-06-17,4.16,0.47,3.19,0.62,0.32,0.12,0.85,0.3
http://ufcstats.com/fighter-details/9cd047a828dd7515,KB Bhullar,76.0,78.0,185.0,Switch,1991-10-12,4.31,0.49,5.39,0.45,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/9cdd2da1a9104a0b,Macy Chiasson,71.0,72.0,135.0,Orthodox,1991-07-27,3.49,0.46,2.68,0.45,2.08,0.35,0.71,0.4
http://ufcstats.com/fighter-details/9ce6d5a03af801b7,Darren Till,72.0,74.0,185.0,Southpaw,1992-12-24,2.3,0.46,3.31,0.56,0.55,0.46,0.69,0.0
http://ufcstats.com/fighter-details/9cfbfae5fa1fdd93,Geraldo de Freitas,67.0,72.0,135.0,Orthodox,1991-09-30,3.67,0.52,2.62,0.5,3.0,0.45,0.59,0.0
http://ufcstats.com/fighter-details/9d19d9e4aa2662e8,Nicolas Dalby,71.0,74.0,170.0,Orthodox,1984-11-16,4.05,0.43,3.69,0.52,0.98,0.27,0.58,0.1
http://ufcstats.com/fighter-details/9d4522df6fc49a47,Kuniyoshi Hironaka,70.0,70.0,168.0,Orthodox,1976-06-17,1.98,0.4,3.01,0.54,1.91,0.3,0.25,0.6
http://ufcstats.com/fighter-details/9d455d5cfe6a0e35,Kyle Bolt,74.0,,185.0,,--,7.27,0.52,7.27,0.45,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/9d51798e61f2e0c7,Kurtis Campbell,,,145.0,Switch,2002-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/9d51bcc281aa0514,Hugo Sandoval,,,135.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/9d61d8cb1c354867,Hussain Rasouli,66.0,,135.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/9d62c2d8ee151f08,Karine Silva,65.0,67.0,125.0,Orthodox,1993-12-02,2.73,0.38,2.89,0.51,2.37,0.47,0.11,1.9
http://ufcstats.com/fighter-details/9d7fbf438766791f,Roberta Rovel,68.0,,145.0,,--,0.87,0.46,3.0,0.26,0.0,0.0,1.0,0.0
http://ufcstats.com/fighter-details/9d83f6da776ff7d6,Roman Kopylov,72.0,75.0,185.0,Southpaw,1991-05-04,4.74,0.5,5.08,0.53,1.02,0.42,0.87,0.0
http://ufcstats.com/fighter-details/9db861c26b63daa8,Brian Sleeman,68.0,,185.0,,--,4.0,0.48,1.85,0.7,9.23,1.0,1.0,0.0
http://ufcstats.com/fighter-details/9ddfb3369a3b0394,Antonio Banuelos,65.0,63.0,135.0,Orthodox,1979-09-23,2.69,0.33,3.15,0.58,1.62,0.62,0.86,0.4
http://ufcstats.com/fighter-details/9de7c97e1c0d7927,Masanori Tonooka,68.0,,185.0,Orthodox,--,0.16,0.05,1.09,0.36,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/9dedfdd91070ddd8,Victoria Leonardo,65.0,64.0,125.0,Orthodox,1990-02-16,3.22,0.38,4.81,0.47,1.57,0.27,0.71,0.0
http://ufcstats.com/fighter-details/9deff9e3e8d94d47,Josh Samman,75.0,79.0,185.0,Orthodox,1988-03-14,2.08,0.52,2.47,0.34,1.09,0.33,0.33,0.4
http://ufcstats.com/fighter-details/9df394db5ca103eb,Won Sik Park,71.0,,154.0,Orthodox,--,2.6,0.43,2.2,0.47,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/9e0f28d1f639ad73,Jong Won Kim,67.0,,139.0,Orthodox,--,0.84,0.15,3.28,0.63,2.81,1.0,0.0,0.0
http://ufcstats.com/fighter-details/9e1a7101fefe9746,Goiti Yamauchi,70.0,,145.0,,1993-01-05,1.66,0.54,1.01,0.66,0.0,0.0,0.0,4.3
http://ufcstats.com/fighter-details/9e2624ac992660c6,Chris Brown,,,170.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/9e30f69cc0869301,James Thompson,77.0,,265.0,Orthodox,1978-12-16,5.13,0.52,3.19,0.41,3.14,0.36,0.53,1.3
http://ufcstats.com/fighter-details/9e3dbb9c68ed5d1a,Mike Aina,69.0,,155.0,Orthodox,--,2.87,0.33,6.33,0.59,0.0,0.0,0.71,0.0
http://ufcstats.com/fighter-details/9e50097a89442158,Mickey Gall,74.0,74.0,170.0,Switch,1992-01-22,3.5,0.49,4.72,0.49,1.15,0.32,0.37,1.6
http://ufcstats.com/fighter-details/9e8e5c529057fe60,Jonatas Novaes,71.0,,170.0,,1981-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/9e8f6c728eb01124,Justin Gaethje,71.0,70.0,155.0,Orthodox,1988-11-14,6.59,0.58,7.18,0.51,0.1,0.14,0.68,0.0
http://ufcstats.com/fighter-details/9e91d7fd2720e241,Ryo Kawamura,71.0,,205.0,Orthodox,1981-06-29,0.6,0.16,3.93,0.39,0.0,0.0,0.06,0.0
http://ufcstats.com/fighter-details/9e92e1ca498d7244,Fernie Garcia,67.0,67.0,135.0,Orthodox,1992-04-12,2.04,0.34,3.79,0.48,0.28,0.5,0.5,0.6
http://ufcstats.com/fighter-details/9eb069062a0cfc13,Nolan Ticman,66.0,,125.0,Orthodox,1988-05-17,2.57,0.47,2.53,0.67,0.0,0.0,0.6,0.0
http://ufcstats.com/fighter-details/9ec12134b1515f12,Maria Rios,65.0,,125.0,,1983-05-31,2.93,0.34,4.13,0.56,2.0,0.5,1.0,0.0
http://ufcstats.com/fighter-details/9edf2c9082cc2cd8,Blood Diamond,71.0,76.0,170.0,Switch,1988-07-10,3.12,0.55,2.17,0.48,0.0,0.0,0.73,0.0
http://ufcstats.com/fighter-details/9eed2bcc9e0b92af,Leon Shahbazyan,76.0,74.0,170.0,Orthodox,1995-11-18,6.33,0.52,8.18,0.32,1.46,0.5,0.0,0.0
http://ufcstats.com/fighter-details/9eedac48b497de5a,Marlon Sims,,,170.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/9eef6584fab21fbb,Cindy Dandois,67.0,,135.0,Orthodox,1984-10-26,3.13,0.32,3.4,0.58,5.0,0.55,0.0,0.0
http://ufcstats.com/fighter-details/9f1641c08cf8fbe2,Shannon Gugerty,70.0,71.0,155.0,Orthodox,1981-12-30,1.25,0.39,1.88,0.58,2.13,0.27,0.5,3.4
http://ufcstats.com/fighter-details/9f3d6ddef3d3cccc,Bob Sapp,77.0,,350.0,Orthodox,1974-09-22,3.19,0.55,1.88,0.49,0.58,1.0,0.72,0.0
http://ufcstats.com/fighter-details/9f488f520ed25bbf,Kenichi Yamamoto,72.0,,170.0,Orthodox,1976-07-11,0.3,0.46,1.93,0.38,0.0,0.0,0.1,0.3
http://ufcstats.com/fighter-details/9f5609dba6584ab2,Regina Malpica Rivera,,,135.0,,2004-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/9f5e3c20ce40b344,Klaudia Sygula,68.0,69.0,135.0,Orthodox,1998-12-30,5.3,0.53,4.73,0.57,0.7,0.2,0.33,0.0
http://ufcstats.com/fighter-details/9f755fb04cc21499,Noad Lahat,69.0,69.0,145.0,Orthodox,1984-06-08,2.79,0.46,1.47,0.63,2.37,0.26,0.16,2.4
http://ufcstats.com/fighter-details/9f7787e56a6bc0f4,Sako Chivitchian,71.0,,155.0,Orthodox,1984-03-11,2.4,0.27,4.8,0.46,0.0,0.0,1.0,0.0
http://ufcstats.com/fighter-details/9f842be1a5337be6,Michihiro Omigawa,66.0,68.0,145.0,Orthodox,1975-12-19,2.01,0.39,3.06,0.64,1.19,0.36,0.49,1.5
http://ufcstats.com/fighter-details/9f95d6b5b459cc6b,Richie Santiago,67.0,67.0,135.0,Southpaw,1992-10-10,3.87,0.49,4.87,0.42,0.0,0.0,0.25,0.0
http://ufcstats.com/fighter-details/9fa3bd637edd9aa2,Patrick Cote,71.0,75.0,170.0,Orthodox,1980-02-29,2.81,0.48,3.21,0.48,0.68,0.2,0.43,0.2
http://ufcstats.com/fighter-details/9fa568ad2bf2cb0b,Justin Scoggins,67.0,66.0,125.0,Southpaw,1992-05-02,3.56,0.51,2.16,0.55,3.42,0.63,0.82,0.5
http://ufcstats.com/fighter-details/9fd1f08dd4aec14a,Dave Beneteau,74.0,,250.0,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/9fd299c8356cbf0f,Macksom Lee,73.0,75.0,135.0,Orthodox,1999-01-06,0.87,0.44,2.13,0.5,0.0,0.0,0.63,1.0
http://ufcstats.com/fighter-details/9fe7af8b3fbe00a0,Preston Parsons,71.0,71.0,170.0,Orthodox,1995-07-15,3.54,0.51,3.25,0.54,3.46,0.36,0.71,2.3
http://ufcstats.com/fighter-details/9fe85152f351e737,Mike Swick,73.0,77.0,170.0,Orthodox,1979-06-19,2.36,0.37,2.29,0.54,1.06,0.5,0.61,0.6
http://ufcstats.com/fighter-details/a00ec21cfbba17b6,Yui Chul Nam,69.0,,145.0,Orthodox,1981-07-16,3.53,0.51,2.0,0.48,1.33,0.16,0.57,0.3
http://ufcstats.com/fighter-details/a01a62132460a98d,Adam Fugitt,73.0,77.0,170.0,Southpaw,1989-01-12,4.59,0.46,4.54,0.51,1.83,0.25,0.5,0.0
http://ufcstats.com/fighter-details/a01e84abefd85ec0,Pascal Krauss,73.0,,170.0,Orthodox,1987-04-19,5.45,0.47,3.88,0.59,1.53,0.5,0.6,0.9
http://ufcstats.com/fighter-details/a02652d063ef5baa,Isao Kobayashi,68.0,,145.0,,1988-10-28,1.01,0.33,1.66,0.45,2.17,1.0,1.0,0.0
http://ufcstats.com/fighter-details/a049aa06508b9c7b,Brandon Saling,70.0,,170.0,,1986-01-28,2.88,0.4,6.08,0.2,0.0,0.0,0.57,0.0
http://ufcstats.com/fighter-details/a0602dd050bebefc,Jon Manley,73.0,,170.0,Orthodox,1986-07-07,1.13,0.2,4.33,0.45,1.0,0.07,0.2,0.0
http://ufcstats.com/fighter-details/a072b512b6f4fc42,Aziz Khaydarov,71.0,72.0,155.0,Orthodox,1993-09-25,2.6,0.61,2.8,0.61,0.0,0.0,0.85,0.0
http://ufcstats.com/fighter-details/a08d909a5be6f410,Eliot Marshall,74.0,77.0,205.0,Orthodox,1980-07-07,1.93,0.27,2.39,0.67,0.47,0.33,0.79,0.9
http://ufcstats.com/fighter-details/a08ddd04eaffd81d,Mariya Agapova,66.0,68.0,125.0,Southpaw,1997-04-07,4.43,0.54,3.62,0.52,0.55,0.66,0.45,0.8
http://ufcstats.com/fighter-details/a09ed60aa67a3f67,Farid Basharat,68.0,71.0,135.0,Orthodox,1997-08-02,4.36,0.55,2.57,0.59,3.97,0.44,0.8,0.5
http://ufcstats.com/fighter-details/a0a625221e0dd339,Sumit Kumar,65.0,66.0,125.0,Orthodox,2000-09-09,2.8,0.24,4.67,0.46,6.0,0.3,0.6,0.0
http://ufcstats.com/fighter-details/a0a680fe2f6cc8e6,Frank Gomez,70.0,67.0,135.0,Orthodox,1986-03-31,1.52,0.48,0.79,0.66,1.14,0.6,0.7,0.8
http://ufcstats.com/fighter-details/a0a69dc9914ef6e1,Eric Castile,68.0,,145.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/a0b91014e9d16a76,Cale Yarbrough,73.0,,185.0,Orthodox,1986-12-27,3.16,0.27,10.0,0.72,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/a0c139b34f11421a,John Gunderson,69.0,69.0,155.0,Orthodox,1979-01-05,1.04,0.27,1.71,0.58,1.67,0.33,0.11,2.0
http://ufcstats.com/fighter-details/a0c29b13f7a5df32,Chris Coggins,,,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/a0c64f272b65d441,Eric Shelton,66.0,68.0,125.0,Orthodox,1991-02-02,2.57,0.42,1.88,0.63,2.83,0.51,0.46,0.2
http://ufcstats.com/fighter-details/a0e6753c42698f13,Omar Morales,71.0,73.0,155.0,Orthodox,1985-10-17,3.42,0.4,3.18,0.58,0.46,1.0,0.63,0.0
http://ufcstats.com/fighter-details/a0e75f4a13eb73f1,Megan Anderson,72.0,72.0,145.0,Orthodox,1990-02-11,1.76,0.46,3.35,0.37,0.52,0.25,0.53,0.5
http://ufcstats.com/fighter-details/a0f0004aadf10b71,Alexandre Pantoja,65.0,67.0,125.0,Orthodox,1990-04-16,4.36,0.5,3.88,0.49,2.8,0.47,0.69,1.0
http://ufcstats.com/fighter-details/a112097ad877a48f,Alberto Montes,67.0,69.0,145.0,Orthodox,1994-05-31,4.98,0.66,4.85,0.57,0.0,0.0,0.66,9.8
http://ufcstats.com/fighter-details/a1153013cb5f628f,Edson Silva,,,205.0,Orthodox,--,2.69,0.14,5.37,0.5,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/a11a6ee8eeb03c18,Thomas Denny,70.0,,170.0,Orthodox,1971-04-19,2.36,0.45,4.69,0.4,1.48,0.17,0.42,1.5
http://ufcstats.com/fighter-details/a12a8314adc1c1c9,Laureano Staropoli,73.0,71.0,185.0,Orthodox,1993-02-27,3.31,0.34,3.73,0.54,0.83,0.26,0.48,0.0
http://ufcstats.com/fighter-details/a13d755965a4ec9f,Rongzhu,69.0,71.0,155.0,Orthodox,2000-03-07,6.02,0.51,5.44,0.52,1.35,0.62,0.84,0.1
http://ufcstats.com/fighter-details/a148dfe3485be79d,Linton Vassell,76.0,,205.0,,1983-06-03,3.39,0.37,2.13,0.54,2.46,0.5,0.5,0.0
http://ufcstats.com/fighter-details/a149d6bc670cdb60,Dustin Hazelett,73.0,76.0,170.0,Orthodox,1986-04-29,2.24,0.4,3.51,0.46,0.55,0.5,0.25,4.1
http://ufcstats.com/fighter-details/a16ce18149021139,Elaina Maxwell,68.0,,145.0,Orthodox,1978-12-16,2.07,0.6,2.4,0.53,0.0,0.0,0.5,1.0
http://ufcstats.com/fighter-details/a17322f99ddfd8e9,Bristol Marunde,73.0,75.0,170.0,Orthodox,1982-04-20,1.42,0.21,4.4,0.47,1.6,0.33,0.14,0.0
http://ufcstats.com/fighter-details/a17ad5a5048e8c3f,Darren Stewart,72.0,74.0,205.0,Orthodox,1990-12-30,3.05,0.45,3.29,0.48,1.75,0.45,0.67,0.1
http://ufcstats.com/fighter-details/a196332ee4aa8a82,Daisuke Nakamura,67.0,,154.0,Orthodox,1980-06-10,0.94,0.3,1.38,0.61,0.46,0.4,0.3,3.6
http://ufcstats.com/fighter-details/a1a91dbf41a029c4,Valesca Machado,64.0,63.0,115.0,Orthodox,1996-05-06,2.4,0.32,2.87,0.64,0.0,0.0,0.76,0.0
http://ufcstats.com/fighter-details/a1ad35b98a9136e5,Lawrence Lui,67.0,72.0,135.0,Orthodox,1996-08-04,3.9,0.43,3.03,0.63,4.13,0.35,1.0,0.0
http://ufcstats.com/fighter-details/a1b0715c4fd2dbd3,Azamat Gashimov,66.0,,125.0,Orthodox,1990-04-07,1.24,0.21,4.75,0.53,1.69,0.25,0.0,0.0
http://ufcstats.com/fighter-details/a1bf037613180253,Donnie Liles,69.0,,170.0,Orthodox,--,2.25,0.41,1.75,0.65,2.5,0.28,0.0,1.2
http://ufcstats.com/fighter-details/a1cb266d7f44f35f,Manuel Exposito,67.0,68.0,145.0,Orthodox,2000-05-09,2.53,0.27,9.73,0.34,2.0,0.4,1.0,0.0
http://ufcstats.com/fighter-details/a1d6b308781aa2f5,Dimitiri Wanderley,,,205.0,Orthodox,--,0.92,0.25,4.31,0.3,1.16,0.2,0.0,0.0
http://ufcstats.com/fighter-details/a1f6999fe57236e0,Wanderlei Silva,71.0,74.0,205.0,Orthodox,1976-07-03,2.79,0.4,2.19,0.6,0.97,0.53,0.62,0.6
http://ufcstats.com/fighter-details/a20d7dfaba74c067,Rodrigo Damm,67.0,71.0,155.0,Orthodox,1980-02-03,3.5,0.36,5.61,0.57,0.44,0.16,0.8,0.3
http://ufcstats.com/fighter-details/a20f234df70f2182,Ji Yeon Kim,67.0,72.0,125.0,Orthodox,1989-10-18,5.37,0.36,5.41,0.56,0.0,0.0,0.5,0.1
http://ufcstats.com/fighter-details/a220be6d41d6f97d,Carlos Barreto,76.0,,230.0,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/a23e63184c65f5b8,Chris Manuel,69.0,,135.0,Orthodox,1987-07-21,2.53,0.4,2.67,0.66,1.0,0.2,1.0,0.0
http://ufcstats.com/fighter-details/a24e080000fa7a35,Darrel Gholar,68.0,,194.0,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/a25b71fe5e31fa97,Nobuhiko Takada,72.0,,220.0,Southpaw,1962-04-12,0.31,0.24,1.92,0.39,1.15,0.2,0.0,0.0
http://ufcstats.com/fighter-details/a25f3dc0df974597,Pat Benson,69.0,,155.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/a26198ba5093147e,TJ Grant,70.0,72.0,155.0,Orthodox,1984-02-26,3.95,0.54,3.21,0.56,1.63,0.43,0.36,0.6
http://ufcstats.com/fighter-details/a264d4e9a4d6bfe4,Sangwook Kim,72.0,71.0,155.0,Orthodox,1993-10-17,5.35,0.57,5.49,0.45,2.1,0.29,0.71,1.7
http://ufcstats.com/fighter-details/a272656ad662ac53,John Kuhner,,,170.0,,1982-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/a296ad1d238d97df,Matheus Scheffel,74.0,75.0,205.0,Orthodox,1992-11-04,1.33,0.36,3.0,0.47,0.0,0.0,1.0,0.0
http://ufcstats.com/fighter-details/a29db9cd4f9ccea5,Natan Levy,69.0,71.0,155.0,Southpaw,1991-09-30,3.7,0.52,3.19,0.58,5.03,0.58,0.41,0.5
http://ufcstats.com/fighter-details/a2ac473d74eb157c,Jerron Peoples,72.0,,170.0,,1982-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/a2b06ca02bca14c0,Harold Howard,74.0,,240.0,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/a2b12c3f3d60ff69,Alex Garcia,69.0,72.0,170.0,Orthodox,1987-07-14,1.81,0.31,3.03,0.59,3.72,0.52,0.66,0.1
http://ufcstats.com/fighter-details/a2ccf35a88346a91,Erick Gonzalez,71.0,75.0,155.0,Orthodox,1992-01-20,2.4,0.36,8.08,0.4,6.0,0.55,0.5,0.0
http://ufcstats.com/fighter-details/a2d1d3d144fed708,Ray Sloan,73.0,,205.0,,1985-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/a2d23e684b3db732,Lu Kai,69.0,69.0,145.0,Orthodox,1994-03-01,3.76,0.43,5.51,0.55,2.62,0.5,1.0,2.6
http://ufcstats.com/fighter-details/a2d342ffc83913ed,Nathan Fletcher,67.0,70.0,135.0,Orthodox,1998-01-03,3.41,0.59,2.16,0.57,3.37,0.38,0.5,0.7
http://ufcstats.com/fighter-details/a2ea77e974c5889f,Carlos Felipe,72.0,75.0,245.0,Orthodox,1995-01-12,4.88,0.45,5.6,0.5,0.0,0.0,0.72,0.0
http://ufcstats.com/fighter-details/a303588c33d8c5ae,Iony Razafiarison,63.0,,145.0,,1984-12-23,1.2,0.42,1.4,0.53,2.0,0.5,0.75,0.0
